transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1992,39,36,1833,78,175.37,6,0.05
1993,149,44,818,28,445.09,3,0.41
1994,181,31,865,51,40.34,8,0.13
1995,108,33,631,46,69.55,6,0.3
1996,150,74,404,65,239.46,7,0.41
1997,173,62,1238,16,98.64,6,0.33
1998,176,30,1656,16,135.08,10,0.15
1999,34,30,1598,68,143.54,7,0.39
2000,43,99,1841,55,62.25,7,0.19
2001,6,70,1936,48,233.21,5,0.07
2002,121,33,1739,17,262.12,4,0.37
2003,157,33,1894,98,85.34,2,0.35
2004,80,93,526,97,371.98,7,0.44
2005,49,5,214,68,434.68,9,0.36
2006,117,83,167,16,128.09,7,0.15
2007,175,18,883,43,285.67,1,0.31
2008,93,45,1331,27,493.67,10,0.01
2009,178,80,1232,86,483.38,4,0.07
2010,125,58,406,30,355.44,6,0.44
2011,23,44,1188,30,153.19,2,0.14
2012,115,94,891,12,337.92,3,0.43
2013,168,54,1705,13,444.51,8,0.32
2014,160,53,1720,36,266.86,1,0.06
2015,86,16,208,78,247.74,4,0.11
2016,103,26,161,8,101.01,6,0.16
2017,133,65,1317,73,104.75,5,0.13
2018,109,2,506,68,25.4,3,0.09
2019,95,66,1315,38,182.54,5,0.17
2020,84,16,109,35,298.82,10,0.23
2021,13,46,1722,29,55.01,4,0.26
2022,151,56,993,82,319.12,1,0.01
2023,125,61,1667,9,423.01,2,0.32
2024,70,11,864,60,143.51,2,0.24
2025,168,99,620,82,93.28,7,0.36
2026,112,96,676,69,465.32,6,0.45
2027,63,31,560,8,44.28,4,0.22
2028,39,66,849,78,248.1,5,0.17
2029,7,13,1077,21,148.06,4,0.1
2030,121,11,1650,48,382.85,1,0.46
2031,37,39,927,55,277.98,8,0.06
2032,152,4,1141,16,486.82,2,0.29
2033,26,46,257,12,267.87,8,0.11
2034,11,59,1047,90,333.69,6,0.05
2035,10,40,1251,83,440.71,3,0.49
2036,97,91,1465,45,211.17,1,0.2
2037,92,43,1078,19,316.11,9,0.43
2038,76,6,939,57,67.06,10,0.1
2039,192,39,909,37,258.81,3,0.29
2040,142,68,1383,84,380.95,1,0.21
2041,166,68,1487,41,154.31,6,0.3
2042,69,88,892,43,85.1,7,0.01
2043,90,18,529,7,246.64,3,0.4
2044,64,41,1794,16,154.09,5,0.17
2045,31,20,795,15,491.05,6,0.12
2046,76,82,459,81,362.52,1,0.43
2047,52,79,1176,33,360.64,1,0.36
2048,103,62,25,64,214.34,8,0.26
2049,171,100,1287,22,123.5,5,0.27
2050,105,8,1793,31,237.36,2,0.3
2051,193,83,961,58,129.02,10,0.1
2052,166,2,242,45,85.72,8,0.2
2053,168,60,894,52,109.46,7,0.46
2054,175,35,1652,75,147.17,8,0.46
2055,158,9,1827,31,159.08,8,0.12
2056,51,59,502,77,115.53,9,0.4
2057,78,59,358,86,430.24,9,0.01
2058,34,38,1956,10,188.67,9,0.24
2059,25,5,1375,25,23.7,8,0.16
2060,47,7,360,71,415.58,3,0.07
2061,19,26,30,61,385.37,7,0.48
2062,58,81,2,17,248.85,6,0.24
2063,96,83,413,16,291.9,10,0.06
2064,188,100,1178,39,182.31,8,0.16
2065,90,48,1604,9,161.55,2,0.11
2066,155,37,132,42,176.09,1,0.19
2067,83,31,1756,51,43.4,2,0.49
2068,153,3,1479,74,449.17,9,0.03
2069,79,41,1809,94,452.19,1,0.21
2070,102,15,1795,6,56.95,3,0.16
2071,81,89,534,95,390.79,3,0.34
2072,151,97,1423,46,434.54,3,0.33
2073,135,29,516,38,405.77,1,0.25
2074,91,11,1449,5,161.26,8,0.05
2075,114,7,353,51,279.92,10,0.22
2076,172,100,1171,62,185.43,6,0.42
2077,25,83,26,54,194.74,10,0.16
2078,130,59,1857,31,392.48,4,0.26
2079,62,30,929,42,216.72,6,0.41
2080,49,99,1332,76,323.07,4,0.24
2081,114,10,542,71,100.89,8,0.24
2082,52,56,405,79,195.44,2,0.03
2083,167,16,1264,34,468.63,9,0.43
2084,161,32,923,64,257.8,4,0.5
2085,104,46,57,91,222.65,10,0.05
2086,32,93,967,6,210.91,3,0.26
2087,134,27,89,56,470.97,6,0.21
2088,169,38,29,10,308.13,4,0.02
2089,69,37,902,33,14.63,1,0.08
2090,186,15,1053,32,153.34,4,0.04
2091,67,91,1567,57,492.42,1,0.37
2092,180,18,1021,22,478.47,1,0.41
2093,68,47,1336,100,359.44,1,0.34
2094,120,58,1456,73,378.96,6,0.34
2095,195,95,1795,78,315.16,7,0.03
2096,27,100,1524,5,213.3,1,0.27
2097,11,31,1849,19,475.55,10,0.01
2098,105,46,597,98,30.72,10,0.12
2099,194,47,233,40,354.9,4,0.2
2100,131,31,1999,94,421.4,3,0.36
2101,123,88,1328,83,231.0,4,0.23
2102,190,86,1906,77,448.15,3,0.2
2103,198,77,545,26,199.86,10,0.03
2104,130,78,1763,9,240.44,2,0.24
2105,119,25,1200,65,177.19,4,0.2
2106,152,18,479,76,122.53,1,0.37
2107,56,22,357,2,450.22,4,0.03
2108,75,47,1199,51,379.04,10,0.49
2109,95,21,1627,47,253.78,6,0.3
2110,198,5,1387,57,436.89,9,0.11
2111,182,57,262,81,63.95,1,0.07
2112,171,69,1694,55,256.99,8,0.26
2113,79,92,895,33,20.48,5,0.05
2114,50,38,735,99,28.99,3,0.49
2115,28,95,1122,13,65.83,10,0.38
2116,119,69,1033,51,194.66,6,0.36
2117,7,60,1112,83,299.75,3,0.2
2118,75,74,1404,81,184.54,6,0.44
2119,111,37,1857,41,428.36,9,0.39
2120,29,71,1390,86,26.22,3,0.15
2121,145,43,1297,32,98.6,4,0.47
2122,173,57,1846,95,221.17,6,0.44
2123,4,23,420,54,157.9,1,0.26
2124,11,58,117,88,232.09,5,0.22
2125,19,14,1779,30,31.48,6,0.16
2126,97,2,1001,29,150.86,2,0.2
2127,190,47,237,23,365.37,2,0.19
2128,3,10,904,94,187.86,9,0.47
2129,117,87,1026,15,261.67,5,0.03
2130,29,55,697,96,173.79,4,0.29
2131,100,69,1843,42,328.14,10,0.2
2132,88,82,580,74,185.3,6,0.23
2133,152,65,937,47,238.21,10,0.21
2134,14,98,32,82,237.97,4,0.46
2135,89,100,1499,26,185.73,4,0.23
2136,55,88,315,14,70.0,9,0.25
2137,8,94,1253,26,28.97,3,0.21
2138,23,77,1639,10,243.64,5,0.13
2139,1,73,1333,55,105.96,3,0.34
2140,109,88,1092,39,330.05,9,0.34
2141,37,85,1879,28,192.21,4,0.47
2142,119,77,1998,72,398.52,6,0.1
2143,38,1,915,71,279.46,7,0.22
2144,186,63,1651,14,367.95,5,0.4
2145,150,44,270,44,114.17,8,0.23
2146,72,71,321,13,132.02,1,0.02
2147,152,34,1765,82,19.65,6,0.47
2148,145,78,835,73,418.04,2,0.03
2149,169,86,527,14,49.88,1,0.13
2150,117,94,1992,35,434.69,4,0.26
2151,86,99,652,95,442.04,4,0.16
2152,10,94,110,39,235.62,5,0.49
2153,179,73,1841,4,64.82,4,0.31
2154,120,18,420,58,285.99,3,0.38
2155,105,12,1295,57,336.86,6,0.36
2156,192,43,1389,56,352.3,6,0.48
2157,68,99,1651,47,296.74,10,0.09
2158,9,56,1293,94,409.66,4,0.06
2159,133,72,271,5,347.35,3,0.1
2160,194,49,791,22,135.16,7,0.03
2161,138,72,1191,74,230.66,4,0.16
2162,194,21,46,40,446.92,5,0.42
2163,62,9,494,34,415.04,5,0.03
2164,85,69,1593,25,165.53,1,0.29
2165,133,37,86,23,334.09,10,0.33
2166,88,82,470,24,19.71,1,0.47
2167,106,75,1286,24,136.86,1,0.4
2168,42,82,367,21,461.29,3,0.21
2169,46,40,1669,65,337.51,3,0.03
2170,185,2,1875,88,446.95,10,0.03
2171,85,53,1223,49,240.89,3,0.29
2172,63,27,1146,69,221.24,7,0.1
2173,34,12,1154,36,213.0,1,0.36
2174,150,66,1079,91,315.0,9,0.3
2175,3,21,1706,73,297.2,6,0.3
2176,88,77,1908,39,217.93,2,0.27
2177,41,75,515,82,458.38,4,0.27
2178,196,48,1384,25,82.55,10,0.07
2179,176,68,987,55,281.93,5,0.13
2180,93,57,1964,66,41.14,4,0.48
2181,4,69,387,67,398.96,1,0.39
2182,199,37,836,10,337.38,1,0.26
2183,86,66,1143,55,244.63,4,0.46
2184,72,38,1811,63,468.95,2,0.31
2185,76,7,222,42,244.77,2,0.23
2186,147,53,719,59,495.92,8,0.33
2187,188,17,1709,16,56.59,8,0.46
2188,78,59,1710,35,188.34,7,0.14
2189,105,9,854,19,128.02,1,0.39
2190,65,78,1510,39,244.86,5,0.15
2191,31,13,1776,54,482.35,5,0.14
2192,20,20,1116,80,14.85,3,0.32
2193,133,38,394,46,310.37,5,0.02
2194,139,63,1392,62,429.73,8,0.18
2195,49,23,1292,91,425.47,4,0.32
2196,57,86,761,58,301.4,3,0.28
2197,169,83,1710,53,205.26,10,0.45
2198,198,76,1962,68,218.51,7,0.12
2199,157,30,913,53,284.75,2,0.26
2200,159,81,151,8,440.11,5,0.07
2201,12,40,1811,98,146.44,4,0.23
2202,118,31,1726,100,109.15,4,0.21
2203,152,44,1457,56,13.52,8,0.34
2204,61,81,1316,30,220.48,6,0.01
2205,64,16,720,12,299.06,6,0.33
2206,195,94,387,12,239.79,1,0.27
2207,116,64,1586,53,475.67,5,0.38
2208,111,29,41,28,482.6,7,0.09
2209,149,54,921,67,170.22,3,0.27
2210,45,91,1262,80,166.26,9,0.46
2211,155,56,465,30,342.01,6,0.23
2212,134,96,415,70,162.16,2,0.11
2213,89,82,21,90,358.43,5,0.37
2214,24,18,142,19,124.89,5,0.06
2215,20,63,1709,50,227.51,10,0.48
2216,3,96,365,77,302.67,9,0.01
2217,46,17,1797,73,10.5,3,0.28
2218,63,88,148,11,309.38,7,0.11
2219,76,100,541,12,248.36,7,0.18
2220,11,31,1333,5,235.04,3,0.27
2221,200,84,1897,89,48.38,3,0.26
2222,195,71,1564,60,388.54,4,0.29
2223,117,6,1165,66,101.1,9,0.08
2224,128,68,60,58,23.82,4,0.02
2225,11,66,474,2,103.07,8,0.21
2226,136,13,89,32,491.8,6,0.34
2227,119,7,645,66,31.16,5,0.12
2228,176,65,991,4,133.36,9,0.16
2229,110,76,102,7,277.75,2,0.34
2230,189,51,1755,31,413.03,1,0.4
2231,104,98,709,70,86.92,4,0.46
2232,54,34,726,48,464.77,2,0.49
2233,164,52,1100,25,46.2,8,0.03
2234,133,77,182,89,265.48,8,0.48
2235,190,18,1666,11,78.25,9,0.45
2236,35,24,903,85,37.02,6,0.15
2237,196,55,48,79,235.47,3,0.36
2238,174,52,1145,10,398.61,8,0.5
2239,185,12,1952,1,149.67,9,0.35
2240,47,13,1072,55,220.49,3,0.33
2241,42,28,1870,96,224.19,10,0.12
2242,83,68,999,74,86.35,7,0.47
2243,69,73,1322,77,397.66,1,0.2
2244,91,72,1156,61,319.68,9,0.48
2245,182,29,1897,83,316.5,10,0.38
2246,122,33,1128,40,144.61,5,0.15
2247,29,45,1919,46,392.5,6,0.15
2248,142,52,89,81,222.51,3,0.07
2249,32,89,1769,89,135.44,8,0.13
2250,126,60,774,15,190.85,4,0.0
2251,186,10,861,42,273.38,10,0.33
2252,52,18,323,1,399.68,10,0.02
2253,55,77,1400,63,305.94,5,0.49
2254,144,61,1061,59,153.49,9,0.11
2255,197,29,1313,10,346.76,10,0.39
2256,157,7,1912,18,315.38,6,0.37
2257,137,89,1367,26,476.57,5,0.33
2258,177,75,587,75,296.01,9,0.18
2259,182,91,1652,21,459.54,4,0.08
2260,78,20,1708,27,126.83,7,0.23
2261,195,23,179,97,236.08,6,0.38
2262,105,48,1083,94,11.56,7,0.2
2263,87,21,1018,75,316.06,3,0.14
2264,179,14,497,77,262.95,5,0.35
2265,172,26,752,69,188.64,10,0.35
2266,96,92,1962,69,244.42,5,0.23
2267,179,34,1467,20,154.43,6,0.38
2268,67,10,1986,32,156.51,7,0.44
2269,36,51,325,72,122.12,6,0.29
2270,82,91,471,20,338.61,6,0.25
2271,30,62,621,2,106.37,5,0.07
2272,131,56,1215,97,171.33,9,0.11
2273,120,54,994,61,115.04,6,0.04
2274,14,36,1679,89,110.71,5,0.08
2275,50,74,1548,8,189.05,5,0.44
2276,23,50,131,23,235.38,5,0.06
2277,90,46,1759,57,273.47,1,0.23
2278,116,39,1305,26,263.21,4,0.39
2279,142,22,1266,50,92.19,8,0.35
2280,50,13,1380,51,139.49,3,0.22
2281,92,76,873,96,50.42,10,0.11
2282,88,100,71,52,464.45,2,0.4
2283,68,19,960,84,372.5,3,0.32
2284,28,89,1594,14,144.34,10,0.21
2285,102,4,1479,53,283.43,10,0.17
2286,184,90,272,40,52.23,2,0.29
2287,144,67,1161,51,331.54,8,0.28
2288,4,37,1713,49,231.45,4,0.15
2289,155,23,1481,27,196.24,3,0.26
2290,161,28,1921,24,394.02,10,0.01
2291,154,15,1051,65,399.21,8,0.1
2292,111,42,928,88,151.51,1,0.45
2293,38,91,1869,3,190.09,5,0.01
2294,101,26,165,70,437.49,7,0.29
2295,126,75,1445,36,142.75,10,0.11
2296,40,79,1761,32,76.82,9,0.38
2297,35,88,1297,51,111.42,10,0.02
2298,124,60,393,34,490.29,10,0.3
2299,125,28,1756,45,317.78,6,0.21
2300,200,18,1486,89,58.8,1,0.11
2301,104,48,972,85,121.38,9,0.48
2302,141,76,1777,58,437.91,5,0.32
2303,112,18,1693,43,491.5,2,0.32
2304,128,6,961,21,167.7,2,0.22
2305,128,58,74,76,260.31,10,0.34
2306,148,94,1317,71,316.8,1,0.13
2307,150,91,312,28,491.3,1,0.12
2308,6,33,1018,53,162.24,5,0.06
2309,195,66,1416,12,186.23,5,0.32
2310,28,74,50,80,113.07,3,0.22
2311,56,77,1835,89,227.78,5,0.31
2312,4,18,1867,82,31.51,1,0.17
2313,74,42,1430,80,391.41,2,0.32
2314,152,90,114,8,428.65,10,0.22
2315,62,72,1654,60,442.84,1,0.04
2316,195,14,1484,52,87.65,8,0.2
2317,5,5,1374,37,168.19,6,0.09
2318,83,100,619,77,72.38,2,0.18
2319,109,15,1331,11,50.17,1,0.19
2320,23,53,1312,20,403.29,6,0.34
2321,145,33,1151,78,237.94,8,0.25
2322,75,79,915,84,200.74,7,0.05
2323,33,22,508,86,283.73,5,0.31
2324,47,20,1964,44,206.27,9,0.1
2325,115,67,726,65,489.03,9,0.47
2326,99,64,493,72,174.96,7,0.15
2327,48,6,526,40,386.46,5,0.27
2328,170,25,940,36,190.6,2,0.49
2329,17,90,1004,73,73.54,8,0.03
2330,5,71,1752,77,94.84,7,0.36
2331,26,15,332,22,209.03,1,0.41
2332,58,46,56,7,19.25,2,0.48
2333,192,95,396,92,18.63,8,0.19
2334,163,20,1239,94,420.43,1,0.39
2335,16,92,773,63,451.82,4,0.04
2336,41,41,18,28,100.58,6,0.4
2337,80,17,217,45,294.53,6,0.19
2338,59,75,84,29,344.67,6,0.38
2339,181,28,403,93,479.6,8,0.2
2340,110,57,1218,33,402.88,1,0.24
2341,122,12,811,92,296.12,5,0.01
2342,49,28,794,53,351.12,6,0.47
2343,89,4,1214,3,90.93,1,0.48
2344,60,15,94,32,489.21,4,0.21
2345,137,75,1988,52,168.6,8,0.43
2346,142,8,1204,14,266.48,4,0.34
2347,144,74,1340,26,490.87,4,0.33
2348,38,44,794,98,194.89,4,0.19
2349,177,8,633,7,402.4,6,0.31
2350,162,50,1576,85,418.92,4,0.11
2351,80,99,1543,11,478.25,7,0.09
2352,47,24,1378,91,64.85,6,0.13
2353,91,28,996,4,196.4,3,0.15
2354,139,90,420,33,156.12,8,0.22
2355,78,45,79,66,308.51,3,0.48
2356,118,92,1978,63,262.91,3,0.31
2357,42,56,1234,20,26.95,9,0.25
2358,125,88,362,83,319.83,7,0.13
2359,136,2,868,96,447.02,1,0.38
2360,177,32,1346,6,233.21,1,0.34
2361,168,98,1446,83,52.6,5,0.13
2362,69,35,620,94,125.15,7,0.32
2363,58,62,845,45,354.59,7,0.07
2364,56,45,677,63,166.27,8,0.01
2365,188,58,1182,37,65.02,1,0.41
2366,17,43,1200,95,57.48,8,0.11
2367,166,35,24,18,201.53,10,0.09
2368,186,30,1877,71,289.7,2,0.32
2369,52,50,1452,32,345.85,2,0.35
2370,60,11,1166,33,398.32,5,0.11
2371,89,55,1542,66,382.68,3,0.18
2372,128,79,1645,92,29.81,1,0.14
2373,186,31,417,71,365.59,3,0.32
2374,100,41,786,35,161.8,10,0.37
2375,88,6,1154,40,458.43,4,0.28
2376,187,100,1963,40,22.11,7,0.47
2377,107,53,1655,73,280.57,6,0.33
2378,161,85,172,31,275.9,2,0.43
2379,142,64,660,84,153.3,9,0.27
2380,101,32,375,7,237.88,3,0.0
2381,41,77,1788,59,283.54,10,0.27
2382,29,65,1499,75,157.39,4,0.01
2383,60,17,65,80,485.55,5,0.44
2384,67,75,1843,54,116.5,10,0.46
2385,128,29,151,55,439.94,5,0.46
2386,180,7,937,7,129.98,5,0.47
2387,41,10,1411,70,279.57,2,0.27
2388,64,1,892,1,332.31,4,0.26
2389,97,57,1175,5,61.42,2,0.11
2390,151,52,580,45,47.88,2,0.16
2391,199,59,527,9,393.83,7,0.28
2392,73,66,1558,20,166.12,9,0.22
2393,60,10,1675,71,105.09,10,0.09
2394,110,98,15,87,28.6,2,0.21
2395,191,6,45,96,347.92,4,0.38
2396,3,69,96,43,213.71,3,0.15
2397,160,3,1716,59,81.84,6,0.25
2398,3,80,804,20,118.55,2,0.42
2399,102,3,169,76,423.63,10,0.24
2400,103,52,331,60,305.47,6,0.5
2401,20,1,145,10,262.62,3,0.34
2402,96,83,176,23,21.54,10,0.43
2403,186,65,1294,42,111.61,10,0.1
2404,34,96,1031,61,314.59,4,0.34
2405,54,79,1935,79,416.76,2,0.3
2406,11,54,1924,99,56.74,5,0.45
2407,57,92,789,12,112.1,7,0.32
2408,143,60,174,20,393.83,1,0.42
2409,30,26,924,60,498.47,9,0.17
2410,197,66,189,4,251.42,7,0.23
2411,73,37,1341,63,108.58,4,0.3
2412,168,28,559,36,333.33,2,0.04
2413,56,86,1769,64,46.2,2,0.48
2414,43,41,624,69,171.17,1,0.22
2415,133,15,316,76,83.58,5,0.1
2416,134,73,310,85,182.42,9,0.19
2417,127,6,619,19,354.76,10,0.45
2418,6,38,950,89,155.38,7,0.1
2419,42,96,499,28,220.5,7,0.48
2420,83,10,50,83,134.94,5,0.16
2421,91,49,1412,38,492.32,7,0.1
2422,140,43,715,19,205.94,2,0.47
2423,43,23,1144,15,473.7,1,0.07
2424,47,40,13,65,214.92,6,0.02
2425,171,37,833,85,99.77,6,0.16
2426,83,50,359,95,145.4,10,0.01
2427,192,80,734,58,251.04,3,0.05
2428,192,24,839,34,178.51,7,0.45
2429,69,82,98,75,171.87,9,0.2
2430,78,1,1982,99,444.91,5,0.04
2431,140,21,153,100,472.06,8,0.11
2432,22,99,1821,44,346.98,2,0.09
2433,49,5,729,50,398.45,8,0.08
2434,14,38,363,58,408.95,9,0.02
2435,173,14,1023,15,73.35,9,0.24
2436,156,79,1007,2,154.69,6,0.15
2437,42,15,1098,2,207.02,5,0.28
2438,169,70,1329,2,420.47,1,0.29
2439,109,48,1649,56,160.73,7,0.24
2440,146,55,474,31,385.71,9,0.25
2441,120,11,168,53,265.85,8,0.39
2442,76,16,825,71,182.84,9,0.22
2443,10,36,1759,95,168.95,6,0.31
2444,82,36,1426,65,30.99,8,0.32
2445,54,83,757,89,95.97,10,0.2
2446,115,15,1402,26,268.31,7,0.14
2447,170,49,429,76,458.4,5,0.19
2448,178,34,352,8,393.49,3,0.34
2449,195,20,797,75,429.46,2,0.34
2450,125,33,126,96,299.08,5,0.3
2451,141,64,43,77,48.15,3,0.27
2452,199,69,90,24,270.0,6,0.0
2453,156,33,222,19,289.94,8,0.39
2454,43,98,1788,9,291.16,2,0.35
2455,31,42,369,18,459.71,6,0.25
2456,200,97,772,33,291.52,8,0.1
2457,2,3,1640,25,293.0,1,0.43
2458,58,87,983,96,199.17,5,0.39
2459,134,94,1435,98,473.26,5,0.07
2460,36,94,1805,9,384.34,8,0.04
2461,25,97,605,48,21.03,5,0.14
2462,32,26,57,7,39.17,9,0.01
2463,120,40,323,59,131.22,5,0.21
2464,134,87,1547,87,464.23,4,0.42
2465,106,60,1947,43,192.53,5,0.31
2466,13,69,1026,8,323.82,8,0.48
2467,156,81,23,87,486.19,2,0.45
2468,130,78,926,3,76.64,10,0.38
2469,40,77,1204,5,443.69,7,0.15
2470,187,16,1929,2,223.52,5,0.26
2471,162,45,204,38,189.47,10,0.02
2472,49,26,38,68,150.04,2,0.23
2473,113,55,737,30,243.02,9,0.18
2474,94,33,1093,21,391.43,3,0.42
2475,110,6,1550,20,236.43,8,0.49
2476,109,82,568,25,168.1,3,0.25
2477,106,41,1543,94,435.03,3,0.05
2478,145,37,143,54,193.79,5,0.41
2479,18,70,1809,60,18.85,2,0.15
2480,135,56,1150,81,382.26,1,0.42
2481,139,56,425,84,112.79,9,0.17
2482,51,84,285,92,166.68,6,0.46
2483,131,56,1989,91,120.91,7,0.1
2484,31,63,329,50,494.9,2,0.21
2485,141,54,810,25,121.57,7,0.15
2486,2,96,1681,92,259.17,8,0.36
2487,164,49,1520,22,301.25,3,0.33
2488,117,74,1386,20,295.31,6,0.45
2489,182,94,1236,50,446.81,5,0.39
2490,109,72,500,82,180.97,8,0.45
2491,100,26,1582,20,220.65,4,0.41
2492,142,1,158,37,150.63,9,0.14
2493,43,35,261,63,29.69,10,0.15
2494,100,100,1523,24,150.34,10,0.12
2495,2,95,1846,38,120.39,1,0.11
2496,173,81,1669,18,423.78,10,0.18
2497,90,26,1741,75,477.43,1,0.16
2498,186,70,1871,99,390.51,6,0.03
2499,47,91,106,36,244.79,3,0.22
2500,71,70,783,15,37.42,7,0.21
2501,59,81,91,43,24.96,10,0.26
2502,171,79,791,14,101.65,1,0.2
2503,93,66,73,93,374.63,6,0.42
2504,142,45,900,37,27.89,10,0.43
2505,105,1,1948,26,169.04,4,0.3
2506,16,60,1856,41,12.78,2,0.4
2507,154,81,1894,75,370.28,2,0.21
2508,4,73,539,67,182.72,1,0.34
2509,123,29,241,86,236.49,3,0.37
2510,73,30,501,20,456.19,8,0.19
2511,147,89,1215,56,427.44,6,0.26
2512,112,99,193,82,146.79,4,0.12
2513,52,86,1868,99,128.36,5,0.22
2514,86,83,1050,3,349.07,5,0.33
2515,30,100,754,15,471.64,10,0.26
2516,104,46,1004,39,44.07,6,0.24
2517,181,17,1983,65,350.73,5,0.04
2518,38,70,755,25,150.88,10,0.31
2519,137,3,1825,20,255.07,5,0.14
2520,52,59,635,3,26.45,6,0.43
2521,156,58,620,2,39.28,9,0.33
2522,191,51,988,59,433.82,1,0.27
2523,56,46,1643,26,246.44,1,0.27
2524,167,1,1471,27,31.98,3,0.43
2525,55,69,846,58,439.79,1,0.39
2526,47,87,1396,15,452.94,7,0.28
2527,59,30,1699,28,123.01,8,0.07
2528,200,16,49,40,74.08,4,0.5
2529,189,77,1747,9,207.35,5,0.32
2530,108,61,1630,90,461.35,5,0.29
2531,106,9,1878,66,250.36,3,0.49
2532,53,82,558,51,466.8,1,0.04
2533,123,42,894,15,450.7,1,0.47
2534,164,61,1133,93,249.51,3,0.09
2535,142,72,1848,11,492.56,4,0.28
2536,12,10,794,32,317.97,6,0.28
2537,104,63,1503,9,379.03,1,0.12
2538,12,59,1059,94,79.88,6,0.17
2539,64,78,82,54,120.2,8,0.21
2540,157,75,635,97,267.27,1,0.46
2541,6,63,55,45,359.12,5,0.16
2542,42,53,11,86,49.3,2,0.32
2543,132,54,560,85,378.96,1,0.27
2544,35,1,1623,18,435.56,8,0.34
2545,178,43,1444,96,233.33,2,0.33
2546,67,13,634,91,395.23,6,0.08
2547,63,99,315,23,445.32,1,0.24
2548,76,36,609,7,394.65,1,0.04
2549,50,6,1955,65,303.88,10,0.15
2550,133,63,1661,91,352.25,4,0.48
2551,135,76,644,33,186.89,6,0.07
2552,144,87,1311,75,312.52,10,0.43
2553,31,7,53,10,477.31,1,0.0
2554,72,40,1636,6,144.02,3,0.32
2555,114,18,1498,60,426.68,2,0.06
2556,24,53,464,45,325.73,8,0.46
2557,73,30,574,58,165.66,9,0.07
2558,118,51,1718,37,141.9,10,0.36
2559,140,11,1334,37,205.8,7,0.17
2560,104,32,1047,64,250.15,4,0.32
2561,34,31,1869,77,326.4,4,0.18
2562,200,7,1180,31,87.63,7,0.26
2563,16,68,1638,7,16.46,3,0.07
2564,68,56,1747,54,437.27,8,0.1
2565,30,51,1604,5,99.65,8,0.05
2566,102,91,203,47,348.34,2,0.44
2567,190,63,1134,15,336.86,2,0.15
2568,181,50,936,8,86.7,8,0.41
2569,65,41,935,25,160.6,8,0.24
2570,98,51,219,71,231.71,9,0.02
2571,41,4,1009,53,77.2,4,0.39
2572,156,20,1330,36,158.9,4,0.45
2573,180,96,1892,18,417.63,9,0.28
2574,127,58,597,46,452.36,5,0.41
2575,193,2,1247,61,64.93,8,0.09
2576,25,73,1434,19,17.43,2,0.41
2577,148,48,1057,46,152.0,9,0.02
2578,109,99,385,20,390.37,2,0.46
2579,51,77,1899,11,456.7,4,0.37
2580,153,44,133,84,438.71,10,0.38
2581,3,88,1028,49,433.73,9,0.34
2582,22,62,826,71,97.89,7,0.01
2583,115,57,563,35,383.28,6,0.07
2584,22,18,1374,44,92.2,3,0.16
2585,37,83,1333,87,239.55,9,0.01
2586,108,87,159,80,340.6,6,0.15
2587,44,94,1695,91,416.08,8,0.2
2588,166,100,660,38,434.88,1,0.41
2589,175,94,510,65,359.9,10,0.41
2590,169,37,1322,57,321.13,3,0.12
2591,14,50,934,70,463.07,3,0.07
2592,83,75,561,71,104.55,8,0.16
2593,155,66,800,73,420.06,4,0.46
2594,176,37,1524,85,351.87,1,0.11
2595,38,34,816,13,225.4,5,0.33
2596,149,25,654,96,251.86,6,0.28
2597,54,56,1591,98,399.94,5,0.41
2598,36,84,76,77,296.36,5,0.23
2599,32,9,551,80,369.6,7,0.01
2600,13,39,1139,2,306.06,3,0.33
2601,75,5,1332,17,248.23,8,0.17
2602,129,22,1056,89,340.83,6,0.29
2603,126,32,33,19,11.75,2,0.1
2604,21,72,852,30,190.89,8,0.39
2605,178,89,291,94,387.07,4,0.11
2606,85,12,1560,14,21.13,4,0.45
2607,10,96,1630,91,257.19,1,0.38
2608,107,23,989,55,257.18,6,0.07
2609,200,71,1423,19,348.91,4,0.31
2610,50,47,1173,50,420.84,6,0.08
2611,73,50,869,71,424.41,8,0.0
2612,110,97,1886,22,318.39,10,0.17
2613,187,86,862,43,472.44,4,0.45
2614,19,23,1608,30,404.17,10,0.35
2615,166,8,1862,6,357.19,8,0.34
2616,25,98,3,19,196.86,6,0.09
2617,64,1,1496,51,375.29,2,0.46
2618,151,98,469,79,481.88,9,0.43
2619,179,46,1621,53,202.27,8,0.04
2620,8,58,1766,94,472.2,1,0.08
2621,15,6,1359,20,440.38,10,0.34
2622,27,56,1796,39,124.3,2,0.31
2623,55,24,360,9,46.64,7,0.1
2624,136,18,663,20,235.86,2,0.15
2625,31,4,1489,55,164.22,8,0.17
2626,40,98,1748,76,19.33,6,0.1
2627,135,61,597,99,492.94,10,0.39
2628,172,33,704,89,450.53,8,0.03
2629,166,89,1781,58,310.37,3,0.07
2630,169,17,129,89,94.53,3,0.28
2631,145,39,1145,80,272.93,10,0.17
2632,147,100,595,93,292.29,9,0.2
2633,149,73,1676,50,74.33,3,0.25
2634,175,31,1759,61,134.64,10,0.28
2635,112,26,1631,8,485.41,1,0.23
2636,106,96,1769,85,428.92,6,0.27
2637,3,51,1360,71,464.14,5,0.01
2638,116,85,1960,77,161.74,5,0.26
2639,29,92,499,35,270.78,3,0.16
